#{"t_start": 1648003591.5745473, "env_id": null}
r,l,t
1.0,18,70.86689
-5.0,20,142.84477
7.0,13,188.428339
-4.0,20,259.257257
1.0,19,321.649501
-1.5,20,400.591605
-4.0,20,470.044035
-5.5,20,538.839497
-1.5,20,608.207799
-2.5,20,687.921899
-7.0,20,739.043228
-1.5,20,810.316898
6.0,14,855.081978
6.0,14,906.257467
-7.0,20,954.24033
6.0,13,999.896609
-4.0,20,1058.388861
-4.0,20,1115.861368
-5.0,20,1181.734492
-2.5,20,1242.410468
-3.5,20,1310.621961
10.0,11,1352.08026
2.0,18,1415.228989
7.0,11,1456.167644
-6.5,20,1517.812796
1.0,19,1579.047603
-2.0,20,1643.602788
0.0,20,1709.766849
-4.0,20,1760.184635
-3.0,20,1823.998697
1.0,19,1896.358907
-4.5,20,1931.809191
8.0,11,1970.353326
-6.5,20,2042.22321
-3.5,20,2098.961495
-9.0,20,2160.496602
-6.5,20,2232.859147
-4.0,20,2289.916309
-7.0,20,2341.788932
-4.0,20,2413.187196
8.0,11,2454.220076
1.0,17,2513.708682
-5.5,20,2582.824623
-3.0,20,2646.385911
-13.5,20,2674.655306
-3.5,20,2746.479237
10.0,9,2783.764825
-1.5,20,2843.945727
-8.0,20,2913.585926
-1.5,20,2983.8242
5.0,14,3036.046249
-2.5,20,3107.906192
-1.5,20,3172.546641
-10.5,20,3243.942107
-2.5,20,3310.824312
-6.5,20,3367.113978
-7.5,20,3438.566542
-1.5,20,3516.7651
-5.0,20,3571.815761
-8.0,20,3637.47738
-4.0,20,3707.978192
-5.5,20,3765.112229
-4.5,20,3813.744941
-2.5,20,3877.349419
7.0,12,3922.261865
-4.5,20,3986.649937
2.0,18,4046.445986
-4.0,20,4122.594064
-1.5,20,4183.332035
-2.5,20,4244.313205
-3.5,20,4322.446808
-1.5,20,4392.157767
-4.0,20,4446.616128
2.5,17,4510.405971
-5.5,20,4580.975449
7.0,12,4628.9465
-13.0,20,4661.891232
-1.5,20,4723.91943
-3.0,20,4797.293891
-3.0,20,4854.154615
6.0,13,4893.094363
-3.0,20,4965.117136
5.0,14,5002.394005
3.0,17,5067.330978
6.0,15,5109.998643
-6.0,20,5168.942957
-2.5,20,5211.920408
-4.5,20,5262.189221
-3.5,20,5311.374985
6.0,12,5356.486022
3.0,17,5406.381695
-5.5,20,5472.903095
5.0,15,5524.747649
1.0,19,5593.285465
8.0,11,5637.157459
1.0,18,5708.652199
-5.5,20,5784.301443
-0.5,20,5846.579278
8.0,14,5890.862073
-1.5,20,5949.125421
3.0,18,6007.040819
10.0,8,6042.925287
6.0,14,6098.567686
-1.5,20,6162.765402
-6.0,20,6229.032296
-10.5,20,6276.134114
-3.0,20,6345.660926
-5.5,20,6407.12389
-7.0,20,6454.009696
-2.5,20,6528.16964
7.0,12,6563.77984
6.0,14,6610.950512
-6.5,20,6657.457239
-6.5,20,6732.159725
-4.5,20,6783.50431
-2.5,20,6845.784231
-1.5,20,6916.920648
-3.0,20,6979.653355
3.0,17,7046.086648
-2.5,20,7113.092739
-9.0,20,7156.210535
7.0,13,7207.256185
-4.0,20,7271.43624
-4.0,20,7316.55265
-4.0,20,7387.238847
2.0,18,7442.043959
9.0,10,7484.453464
-1.5,20,7551.969842
-6.5,20,7602.952188
1.0,20,7649.028772
4.0,17,7700.075416
11.0,10,7740.343918
-0.5,20,7806.235171
-4.0,20,7874.266205
4.0,15,7927.71778
8.0,12,7974.60177
-1.5,20,8040.738365
-9.0,20,8108.164161
-0.5,20,8160.131462
-11.5,20,8181.610632
-6.0,20,8247.562304
0.0,19,8311.705237
-1.5,20,8383.383465
-1.5,20,8458.47903
-3.0,20,8529.833665
-5.0,20,8589.428787
-6.5,20,8622.370891
-5.0,20,8702.971157
-3.5,20,8773.402047
8.0,12,8815.969915
4.0,16,8871.302684
-12.0,20,8950.539244
-1.5,20,9029.808004
6.0,16,9088.247902
-2.5,20,9170.004767
0.0,20,9252.943885
-3.5,20,9326.591085
-5.0,20,9390.003223
1.0,20,9466.989012
-2.5,20,9526.056905
5.0,15,9588.409425
-4.0,20,9667.942565
6.0,15,9719.07666
-8.0,20,9782.864469
-2.5,20,9850.706547
2.0,18,9916.673099
-0.5,20,9991.454421
-2.5,20,10054.664709
-2.0,20,10121.287367
-8.0,20,10179.967068
-15.0,20,10224.387807
4.0,16,10271.307629
0.0,19,10346.02555
-3.0,20,10401.42443
-2.5,20,10472.481363
9.0,10,10515.856503
-8.0,20,10578.260275
7.0,12,10613.071286
-5.5,20,10668.720167
-6.5,20,10746.969976
-2.5,20,10809.649933
1.0,19,10856.248853
-4.0,20,10935.856074
-2.5,20,10990.480958
-9.5,20,11054.451876
-1.5,20,11129.248304
-6.0,20,11201.492631
9.0,10,11243.189363
-14.5,20,11283.077224
7.0,11,11325.261904
14.0,8,11360.204332
-6.5,20,11415.451267
-5.0,20,11466.484836
8.0,12,11515.150561
-2.5,20,11587.911965
-5.5,20,11643.625145
-2.0,20,11722.034106
-4.5,20,11777.980129
-5.0,20,11851.606596
-0.5,20,11920.79396
1.0,19,11988.625193
-4.0,20,12069.768523
-6.5,20,12138.71318
-0.5,20,12209.418686
-5.0,20,12272.32155
-5.0,20,12319.953143
7.0,13,12375.118194
1.0,19,12444.099898
-4.0,20,12518.707003
-7.0,20,12586.698156
-4.5,20,12661.885996
-6.0,20,12710.052886
-5.5,20,12763.667417
-6.5,20,12806.619253
-4.0,20,12882.522081
-2.5,20,12959.551719
-2.5,20,13017.957815
-1.5,20,13092.576147
-6.5,20,13172.902994
-2.5,20,13245.456049
-6.0,20,13318.251245
-6.5,20,13351.43415
5.0,15,13405.379389
1.0,19,13474.698226
-7.0,20,13542.164659
0.0,19,13610.295011
-4.5,20,13667.893841
1.0,19,13732.75404
-5.0,20,13797.873873
-1.0,20,13874.381206
-3.0,20,13945.334161
-5.5,20,14013.185603
9.0,10,14054.777893
-2.5,20,14101.591149
8.0,11,14148.400728
-4.5,20,14202.083527
-2.5,20,14279.665792
-4.0,20,14352.644579
-20,20,14403.479223
-3.0,20,14464.579265
5.0,15,14504.060653
-5.0,20,14573.915203
-1.0,20,14631.866212
-2.5,20,14704.601322
-3.5,20,14786.989862
3.0,18,14837.735707
5.0,15,14888.966872
1.0,18,14940.684267
-3.5,20,15021.942988
-0.5,20,15083.55477
-4.5,20,15142.92259
3.0,19,15211.473348
2.0,18,15266.70978
4.0,16,15324.988566
11.0,8,15360.687732
10.0,9,15396.382233
-1.5,20,15464.713571
-5.5,20,15520.118262
-6.5,20,15600.777756
5.0,15,15644.281299
-4.0,20,15720.658075
1.0,18,15783.949906
-3.5,20,15847.528018
-9.0,20,15911.306271
-5.0,20,15986.465801
8.0,12,16021.316287
4.0,16,16069.535334
-1.5,20,16128.684018
-6.5,20,16179.70593
-3.5,20,16245.456455
0.0,20,16315.44026
-3.0,20,16392.258454
1.0,18,16461.089536
-13.5,20,16539.085454
-4.0,20,16608.182303
2.0,18,16658.411412
7.0,12,16697.558071
-6.5,20,16764.428453
-5.5,20,16819.608597
4.0,15,16873.666866
-6.5,20,16942.907144
-5.0,20,17003.402775
-1.5,20,17080.69641
1.0,19,17140.872665
9.0,10,17175.523322
1.0,18,17241.442185
-1.5,20,17311.941901
10.0,9,17345.779324
1.0,20,17419.561417
-5.5,20,17495.796036
3.0,16,17558.498425
-8.0,20,17625.001849
-4.0,20,17686.541576
1.0,19,17754.703761
7.0,13,17809.390909
-2.5,20,17882.939412
-11.0,20,17954.739224
-3.5,20,18027.667924
8.0,12,18068.461562
-2.5,20,18142.750705
-5.5,20,18211.741431
-1.5,20,18278.948118
-1.5,20,18329.5071
2.0,18,18388.104156
4.0,16,18442.2431
-6.0,20,18486.683894
-2.5,20,18541.905818
6.0,14,18600.86763
3.0,17,18659.176224
-0.5,20,18718.037838
4.0,15,18775.576562
-5.5,20,18853.604256
-0.5,20,18918.782054
-0.5,20,18965.497808
0.0,20,19035.591046
2.0,18,19100.201509
0.5,20,19170.066475
-5.5,20,19243.730896
-2.5,20,19324.094025
2.0,18,19390.314089
-5.5,20,19460.62344
3.0,16,19514.456711
-2.5,20,19565.236068
-7.5,20,19630.780936
-4.0,20,19693.832061
-4.0,20,19748.411958
-6.0,20,19806.599291
-12.5,20,19841.85993
3.0,16,19888.828758
-2.5,20,19966.764587
-1.5,20,20028.833156
-1.5,20,20097.517966
-7.5,20,20135.917595
-5.0,20,20204.798371
-7.0,20,20252.237706
8.0,11,20294.189752
-1.5,20,20349.31097
3.0,16,20406.50598
8.0,11,20452.425266
11.0,8,20487.59988
-4.0,20,20547.639595
-2.5,20,20620.489954
-7.0,20,20690.003115
5.0,13,20735.54893
-4.0,20,20807.847934
11.0,11,20850.073588
-5.5,20,20922.80091
2.0,17,20976.597879
3.0,15,21031.591153
-3.5,20,21093.695818
0.0,20,21170.934427
-6.5,20,21246.528286
9.0,11,21288.940622
-5.0,20,21365.304769
-5.5,20,21432.423856
-7.5,20,21508.964613
-8.0,20,21570.142654
6.0,12,21622.260479
-2.5,20,21700.092091
6.0,12,21743.718239
0.0,19,21817.439273
-5.0,20,21880.752791
-11.0,20,21951.807668
-1.5,20,22024.783203
-4.0,20,22082.212528
-1.5,20,22148.194667
8.0,13,22197.117285
-6.0,20,22264.240395
-1.5,20,22309.806925
2.0,17,22345.94857
-3.5,20,22415.484751
-5.5,20,22484.108054
-2.0,20,22541.732569
-2.5,20,22610.551857
-2.5,20,22668.164609
-1.5,20,22711.520798
-2.5,20,22765.016293
-9.0,20,22833.255525
-1.5,20,22907.940065
-4.0,20,22988.416602
-1.0,20,23054.305698
3.0,16,23109.441145
-0.5,20,23168.377545
-3.0,20,23245.799621
-4.0,20,23315.902181
-12.0,20,23348.396181
-10.5,20,23377.87538
9.0,9,23416.675744
-7.5,20,23495.730108
-3.5,20,23568.036659
-6.5,20,23640.732054
7.0,13,23686.334292
-11.5,20,23715.978131
4.0,15,23770.711682
5.0,16,23817.99121
4.0,16,23879.590612
-1.5,20,23929.329364
-4.0,20,23991.263987
9.0,11,24038.112712
-3.0,20,24119.24803
4.0,17,24184.857454
-5.0,20,24238.58679
-3.0,20,24299.955452
-5.0,20,24362.118541
6.0,12,24411.234902
9.0,10,24453.741503
-9.0,20,24513.123882
-1.5,20,24591.382863
8.0,12,24633.103475
-4.0,20,24698.958653
-2.5,20,24749.936134
7.0,13,24792.090644
-5.5,20,24834.800637
-5.0,20,24904.601428
-0.5,20,24963.341204
10.0,10,25001.244608
7.0,12,25046.952327
-1.5,20,25116.38412
-11.5,20,25144.464684
-3.0,20,25210.038163
1.0,20,25267.634591
-4.0,20,25329.994501
-5.0,20,25407.255105
9.0,10,25445.095072
-11.0,20,25523.113723
-8.0,20,25588.366936
-9.5,20,25631.239651
5.0,15,25685.636935
-3.5,20,25762.689963
5.0,15,25816.590814
-4.0,20,25886.72368
-6.5,20,25922.939374
12.0,8,25957.885165
-1.5,20,26011.819906
8.0,11,26056.744114
-1.5,20,26130.183901
-4.0,20,26172.74588
-9.5,20,26238.649781
11.0,9,26276.966288
3.0,18,26338.07883
-1.5,20,26401.143981
-7.0,20,26455.525716
-3.5,20,26531.841543
-4.0,20,26613.552252
-1.5,20,26680.512598
12.0,7,26711.894468
-1.5,20,26767.440084
-4.0,20,26841.01276
-3.0,20,26892.80143
-2.5,20,26969.19641
-3.5,20,27031.214525
-2.5,20,27086.504848
-1.5,20,27156.39109
6.0,13,27202.743978
1.0,19,27276.438897
6.0,14,27319.33826
-2.5,20,27389.719459
-4.0,20,27434.602557
-1.5,20,27477.376628
-4.5,20,27532.839833
-8.0,20,27569.341313
-5.0,20,27646.040315
-1.5,20,27712.410449
1.0,19,27778.358676
6.0,14,27828.670943
-3.0,20,27899.677677
-3.0,20,27961.492447
-0.5,20,28012.282444
-2.5,20,28070.738538
-3.5,20,28147.563301
-5.0,20,28217.42571
-2.5,20,28293.679358
-5.5,20,28359.312431
-6.0,20,28413.685848
4.0,16,28470.914263
1.0,20,28532.589143
-3.0,20,28594.303539
-2.5,20,28661.192323
6.0,14,28717.881208
-4.5,20,28766.007883
-2.5,20,28838.483712
-3.0,20,28918.130472
-1.5,20,28986.657447
-3.0,20,29054.739213
-9.5,20,29086.048414
-4.0,20,29154.324273
-4.0,20,29219.53602
-5.0,20,29276.955635
-2.5,20,29352.388559
-4.5,20,29399.533498
-6.5,20,29453.206605
-1.5,20,29525.862787
2.0,19,29595.239528
-11.0,20,29642.130035
-5.5,20,29719.326514
-1.5,20,29783.812106
-3.5,20,29849.190634
-9.0,20,29911.264047
-5.0,20,29965.520667
-6.5,20,30027.222444
9.0,10,30062.36509
-1.5,20,30139.53335
-4.0,20,30211.727772
8.0,11,30257.130245
-5.5,20,30312.297129
-13.0,20,30341.180941
5.0,16,30388.198892
-2.0,20,30445.3907
4.0,19,30517.620635
10.0,10,30560.302593
1.0,20,30622.824414
-1.5,20,30684.712389
1.0,20,30738.771603
6.0,15,30792.540685
9.0,10,30834.463154
11.0,8,30869.673123
-1.5,20,30928.391694
5.0,15,30981.834091
7.0,12,31028.31495
2.0,19,31086.791834
-10.5,20,31119.41249
-2.5,20,31189.370004
-3.5,20,31258.179006
0.0,19,31334.309558
-2.5,20,31400.67917
-7.0,20,31469.693957
-2.5,20,31542.857561
-2.0,20,31608.463565
-13.5,20,31669.661741
10.0,11,31715.609664
8.0,12,31757.634667
9.0,10,31792.760844
-0.5,20,31858.396353
7.0,13,31901.054932
-6.0,20,31940.598177
1.0,19,32005.870992
9.0,10,32048.139864
-1.5,20,32108.802655
-1.5,20,32176.82723
-4.5,20,32238.908018
-16.0,20,32270.08099
-4.0,20,32339.554095
2.0,18,32408.9452
-5.5,20,32483.685795
-5.0,20,32550.731866
6.0,13,32593.058925
6.0,15,32651.26846
-3.5,20,32716.541508
4.5,13,32759.320226
-0.5,20,32820.988249
-0.5,20,32896.662776
-8.0,20,32951.123491
-5.5,20,33021.934663
-1.5,20,33080.417043
-2.5,20,33146.723231
-5.5,20,33221.434619
-2.5,20,33274.404863
-3.0,20,33316.069798
11.0,10,33353.916229
-1.5,20,33422.801066
6.0,14,33471.190504
3.0,18,33541.206814
-2.5,20,33606.825873
5.0,14,33655.247354
-1.5,20,33734.023461
-5.5,20,33769.382269
-4.0,20,33837.55437
-1.5,20,33894.865803
-6.5,20,33934.226604
-5.0,20,33998.776915
-5.5,20,34073.642913
5.0,14,34125.8835
4.0,15,34171.888233
7.0,13,34220.626601
-1.5,20,34291.844857
4.0,16,34352.058967
-2.5,20,34417.840927
-1.5,20,34483.925209
-4.0,20,34562.963867
-3.5,20,34627.571046
8.0,11,34673.27034
-4.0,20,34723.199357
4.0,18,34773.182127
10.0,9,34810.816838
-4.5,20,34876.048861
6.0,14,34929.96963
-2.0,20,34972.462007
-3.0,20,35040.970777
-6.5,20,35075.450786
-0.5,20,35144.907121
-2.5,20,35205.780202
9.0,11,35246.623006
4.0,16,35298.865101
11.0,9,35333.417706
-6.5,20,35401.713334
4.0,16,35461.896385
3.5,16,35514.585276
-1.5,20,35563.254487
8.0,12,35605.560252
7.0,12,35654.481249
-9.0,20,35731.294193
6.0,15,35780.176333
-9.5,20,35845.940304
6.0,13,35887.403516
-1.5,20,35938.069662
-4.0,20,36006.499545
-6.0,20,36078.159029
0.0,20,36152.354274
4.0,16,36190.209035
-3.5,20,36233.63214
-0.5,20,36309.387782
5.0,14,36360.21298
-3.0,20,36432.337295
7.0,12,36476.549622
-6.5,20,36541.231649
-7.5,20,36608.04845
-3.5,20,36682.949229
11.0,9,36716.886792
-6.5,20,36774.430996
7.0,12,36822.876822
-3.5,20,36866.464782
-5.5,20,36931.105818
3.0,17,36994.476494
-0.5,20,37059.377566
8.0,12,37098.431262
6.0,15,37151.079945
3.0,18,37207.602406
-1.5,20,37274.777894
-1.5,20,37350.625383
-5.5,20,37427.837572
-3.5,20,37474.60411
8.0,11,37516.543437
-6.5,20,37578.199602
8.0,11,37620.360652
-4.0,20,37685.225174
-2.5,20,37749.463742
-2.5,20,37819.175909
-4.0,20,37888.18679
-1.5,20,37938.622894
8.0,12,37979.583014
-5.0,20,38037.586814
0.5,20,38110.335178
6.0,14,38152.269666
-1.0,20,38202.09744
4.0,18,38266.644179
-2.5,20,38347.085996
2.0,19,38417.383717
-4.0,20,38466.656321
-6.5,20,38531.282754
-2.0,20,38598.833115
7.0,12,38644.266208
3.0,17,38698.671662
-3.5,20,38758.26369
-2.5,20,38834.545389
-4.0,20,38905.047217
9.0,11,38945.77859
-5.0,20,39013.777846
-4.0,20,39059.248341
1.0,18,39125.197638
5.0,15,39163.874223
9.0,10,39202.049312
-9.5,20,39242.82206
-1.5,20,39306.706253
-6.5,20,39379.284865
7.0,13,39421.603456
3.0,19,39483.114564
6.0,14,39525.117628
1.0,19,39582.179109
2.0,18,39640.733774
7.0,13,39679.65718
4.0,17,39733.206904
-2.5,20,39803.873274
-5.5,20,39879.666601
-8.0,20,39946.805833
6.0,13,39988.422982
-3.5,20,40064.501626
1.0,20,40136.37044
-1.5,20,40207.424039
-1.5,20,40267.545106
-8.0,20,40314.198791
-7.5,20,40380.561928
-11.0,20,40418.409473
-5.0,20,40489.661891
-8.0,20,40541.894198
-3.0,20,40602.149001
7.0,12,40643.291255
-4.0,20,40672.175984
-13.5,20,40722.376732
-2.0,20,40792.810289
-3.0,20,40831.661005
-2.5,20,40890.775687
8.0,13,40936.2308
-1.5,20,41004.668432
0.0,20,41083.279489
-1.5,20,41139.741516
8.0,11,41183.973461
5.0,15,41237.07463
-13.0,20,41304.74184
4.0,15,41356.972966
6.0,13,41402.134903
-2.5,20,41471.49255
8.0,11,41517.362248
6.0,15,41566.690374
-3.5,20,41631.065611
-9.5,20,41672.84764
-5.5,20,41708.501849
-3.0,20,41772.674332
12.0,10,41814.296476
6.0,14,41867.600739
-2.5,20,41936.371307
-5.0,20,42015.456007
-4.0,20,42050.943924
-0.5,20,42112.213619
-5.0,20,42179.410582
-5.0,20,42251.461942
6.0,15,42311.385787
-2.5,20,42376.93353
-1.5,20,42446.770009
-4.0,20,42503.311715
0.0,20,42571.23394
8.0,13,42624.014122
-3.0,20,42690.243822
-5.0,20,42764.629927
-0.5,20,42817.609613
5.0,13,42859.393986
2.5,15,42918.84899
-0.5,20,42980.267756
9.0,10,43014.840369
-1.5,20,43089.604559
-4.0,20,43124.424395
-7.0,20,43170.358269
10.0,10,43205.531309
8.0,13,43251.759421
-1.5,20,43309.772957
-1.5,20,43382.051694
-2.5,20,43453.759985
-8.5,20,43505.843006
-2.5,20,43577.730168
-4.0,20,43637.981728
-3.0,20,43704.961349
-6.5,20,43740.35297
-4.0,20,43812.157721
-1.5,20,43878.433347
-7.0,20,43944.847798
5.0,15,44000.0049
3.0,18,44063.29588
-1.5,20,44126.137742
8.0,12,44166.889858
-1.5,20,44230.590141
-2.5,20,44306.285621
7.0,13,44357.862758
-2.5,20,44433.40157
4.0,17,44485.659255
-0.5,20,44545.607251
8.0,12,44586.22797
-3.0,20,44629.382981
-2.5,20,44697.201072
0.5,20,44757.441668
0.0,20,44811.098058
8.0,12,44851.971837
-4.0,20,44895.460364
3.0,17,44962.090052
-3.5,20,45023.125942
-3.0,20,45077.082113
9.0,11,45117.210633
2.0,20,45192.600881
-9.5,20,45255.015556
8.0,12,45300.252275
3.0,17,45364.643709
8.0,11,45405.514103
-2.5,20,45463.017599
-2.5,20,45539.856639
11.0,8,45574.134859
-2.0,20,45628.636488
5.0,15,45685.253981
-2.5,20,45736.244726
5.0,15,45789.133622
7.0,12,45826.478846
11.0,8,45861.203815
4.0,15,45915.479691
8.0,12,45961.161355
6.0,13,46003.138115
-2.5,20,46064.306816
3.0,16,46113.621208
-1.5,20,46183.410582
2.0,18,46247.594297
10.0,10,46285.861614
-3.0,20,46351.585207
-2.5,20,46415.428184
2.0,18,46481.044657
-2.5,20,46543.155962
5.0,15,46601.260078
-3.5,20,46665.884021
0.5,20,46726.492838
6.0,14,46780.948454
-2.5,20,46839.614776
-8.5,20,46886.623856
1.0,18,46947.292452
9.0,13,46996.785145
8.0,12,47041.850445
2.0,18,47107.482559
-2.5,20,47171.249967
7.0,12,47221.220477
10.0,9,47256.33336
-7.0,20,47324.520431
-1.5,20,47395.65189
-2.5,20,47463.767179
-1.5,20,47527.772193
-3.0,20,47566.56034
2.0,18,47623.226918
-3.0,20,47666.513388
-1.5,20,47734.538038
-6.5,20,47803.621718
-3.5,20,47871.270253
9.0,11,47917.523781
-4.0,20,47952.787017
4.0,17,48010.020231
-1.5,20,48074.433852
9.0,11,48111.471986
-9.0,20,48136.505428
-5.5,20,48210.374221
1.0,20,48252.981663
10.0,9,48287.712233
7.0,14,48333.717661
-1.5,20,48384.302992
4.0,17,48445.14623
-3.0,20,48505.529099
6.0,15,48558.633658
-2.5,20,48620.394473
8.0,12,48667.595462
6.0,15,48713.691433
-1.5,20,48789.700631
10.0,9,48827.967095
1.0,19,48893.175362
11.0,8,48925.57649
-5.5,20,49008.889773
-5.0,20,49077.974213
-2.0,20,49142.534624
-4.0,20,49185.44323
-2.5,20,49254.302102
-4.0,20,49326.267155
-7.5,20,49397.368586
14.0,6,49425.807402
13.0,9,49463.840733
9.0,10,49494.941013
6.0,14,49547.464386
9.0,13,49593.813937
5.0,16,49651.325135
-8.0,20,49709.351561
8.0,12,49751.077878
-5.0,20,49829.89526
1.0,20,49890.231879
-5.0,20,49962.510653
-4.0,20,50031.396289
4.0,16,50092.57774
-3.0,20,50165.139989
10.0,10,50205.301238
2.0,18,50247.840592
3.0,18,50321.125753
8.0,11,50365.438749
-2.5,20,50426.663516
8.0,12,50472.68703
-5.0,20,50544.068765
-3.5,20,50610.446164
-0.5,20,50682.389192
2.0,19,50745.830643
-7.5,20,50809.153152
5.0,17,50869.497727
-1.5,20,50933.985032
9.0,10,50974.548673
4.0,16,51039.774704
10.0,10,51082.140215
10.0,9,51116.844469
-2.5,20,51170.924328
-1.5,20,51246.673918
0.5,20,51317.889563
-1.5,20,51382.768542
-1.5,20,51443.070235
-1.5,20,51522.39143
-6.5,20,51579.233968
6.0,14,51633.043161
6.0,14,51685.157979
-6.5,20,51765.008623
-0.5,20,51831.112703
-13.5,20,51888.168563
6.0,14,51937.319054
0.0,20,51995.26633
-10.0,20,52019.517001
3.0,17,52069.991998
-3.5,20,52150.728715
-6.0,20,52211.205871
-1.5,20,52275.358777
-1.5,20,52333.326204
6.0,15,52375.83607
-1.5,20,52440.484578
-2.5,20,52508.965509
-4.0,20,52551.918231
7.0,12,52602.835145
-1.5,20,52667.691954
1.0,19,52728.909147
-4.0,20,52796.33927
7.0,14,52849.984005
3.0,18,52910.344833
-2.5,20,52972.110926
-0.5,20,53046.309899
-4.0,20,53115.043211
3.0,19,53173.55857
9.0,11,53215.151841
7.0,13,53260.637765
4.0,17,53314.787097
-1.5,20,53387.06194
2.0,18,53451.680261
